AccountID,UsageDate,UsageDate_Key
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-18T00:00:00.0000000Z,20220218
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-19T00:00:00.0000000Z,20220219
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-20T00:00:00.0000000Z,20220220
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-21T00:00:00.0000000Z,20220221
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-22T00:00:00.0000000Z,20220222
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-23T00:00:00.0000000Z,20220223
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-24T00:00:00.0000000Z,20220224
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-25T00:00:00.0000000Z,20220225
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-26T00:00:00.0000000Z,20220226
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-27T00:00:00.0000000Z,20220227
b40855b8-217b-4524-9d40-702f4d6664bf,2022-02-28T00:00:00.0000000Z,20220228
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-01T00:00:00.0000000Z,20220301
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-02T00:00:00.0000000Z,20220302
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-03T00:00:00.0000000Z,20220303
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-04T00:00:00.0000000Z,20220304
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-05T00:00:00.0000000Z,20220305
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-06T00:00:00.0000000Z,20220306
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-07T00:00:00.0000000Z,20220307
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-08T00:00:00.0000000Z,20220308
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-09T00:00:00.0000000Z,20220309
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-10T00:00:00.0000000Z,20220310
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-11T00:00:00.0000000Z,20220311
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-12T00:00:00.0000000Z,20220312
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-13T00:00:00.0000000Z,20220313
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-14T00:00:00.0000000Z,20220314
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-15T00:00:00.0000000Z,20220315
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-16T00:00:00.0000000Z,20220316
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-17T00:00:00.0000000Z,20220317
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-18T00:00:00.0000000Z,20220318
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-19T00:00:00.0000000Z,20220319
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-20T00:00:00.0000000Z,20220320
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-21T00:00:00.0000000Z,20220321
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-22T00:00:00.0000000Z,20220322
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-23T00:00:00.0000000Z,20220323
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-24T00:00:00.0000000Z,20220324
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-25T00:00:00.0000000Z,20220325
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-26T00:00:00.0000000Z,20220326
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-27T00:00:00.0000000Z,20220327
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-28T00:00:00.0000000Z,20220328
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-29T00:00:00.0000000Z,20220329
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-30T00:00:00.0000000Z,20220330
b40855b8-217b-4524-9d40-702f4d6664bf,2022-03-31T00:00:00.0000000Z,20220331
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-01T00:00:00.0000000Z,20220401
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-02T00:00:00.0000000Z,20220402
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-03T00:00:00.0000000Z,20220403
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-04T00:00:00.0000000Z,20220404
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-05T00:00:00.0000000Z,20220405
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-06T00:00:00.0000000Z,20220406
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-07T00:00:00.0000000Z,20220407
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-08T00:00:00.0000000Z,20220408
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-09T00:00:00.0000000Z,20220409
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-10T00:00:00.0000000Z,20220410
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-11T00:00:00.0000000Z,20220411
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-12T00:00:00.0000000Z,20220412
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-13T00:00:00.0000000Z,20220413
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-14T00:00:00.0000000Z,20220414
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-15T00:00:00.0000000Z,20220415
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-16T00:00:00.0000000Z,20220416
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-17T00:00:00.0000000Z,20220417
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-18T00:00:00.0000000Z,20220418
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-19T00:00:00.0000000Z,20220419
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-20T00:00:00.0000000Z,20220420
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-21T00:00:00.0000000Z,20220421
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-22T00:00:00.0000000Z,20220422
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-23T00:00:00.0000000Z,20220423
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-24T00:00:00.0000000Z,20220424
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-25T00:00:00.0000000Z,20220425
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-26T00:00:00.0000000Z,20220426
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-27T00:00:00.0000000Z,20220427
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-28T00:00:00.0000000Z,20220428
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-29T00:00:00.0000000Z,20220429
b40855b8-217b-4524-9d40-702f4d6664bf,2022-04-30T00:00:00.0000000Z,20220430
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-16T00:00:00.0000000Z,20220216
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-17T00:00:00.0000000Z,20220217
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-18T00:00:00.0000000Z,20220218
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-19T00:00:00.0000000Z,20220219
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-20T00:00:00.0000000Z,20220220
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-21T00:00:00.0000000Z,20220221
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-22T00:00:00.0000000Z,20220222
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-23T00:00:00.0000000Z,20220223
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-24T00:00:00.0000000Z,20220224
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-25T00:00:00.0000000Z,20220225
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-26T00:00:00.0000000Z,20220226
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-27T00:00:00.0000000Z,20220227
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-02-28T00:00:00.0000000Z,20220228
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-01T00:00:00.0000000Z,20220301
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-02T00:00:00.0000000Z,20220302
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-03T00:00:00.0000000Z,20220303
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-04T00:00:00.0000000Z,20220304
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-05T00:00:00.0000000Z,20220305
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-06T00:00:00.0000000Z,20220306
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-07T00:00:00.0000000Z,20220307
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-08T00:00:00.0000000Z,20220308
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-09T00:00:00.0000000Z,20220309
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-10T00:00:00.0000000Z,20220310
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-11T00:00:00.0000000Z,20220311
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-12T00:00:00.0000000Z,20220312
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-13T00:00:00.0000000Z,20220313
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-14T00:00:00.0000000Z,20220314
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-15T00:00:00.0000000Z,20220315
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-16T00:00:00.0000000Z,20220316
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-17T00:00:00.0000000Z,20220317
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-18T00:00:00.0000000Z,20220318
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-19T00:00:00.0000000Z,20220319
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-20T00:00:00.0000000Z,20220320
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-21T00:00:00.0000000Z,20220321
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-22T00:00:00.0000000Z,20220322
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-23T00:00:00.0000000Z,20220323
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-24T00:00:00.0000000Z,20220324
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-25T00:00:00.0000000Z,20220325
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-26T00:00:00.0000000Z,20220326
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-27T00:00:00.0000000Z,20220327
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-28T00:00:00.0000000Z,20220328
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-29T00:00:00.0000000Z,20220329
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-30T00:00:00.0000000Z,20220330
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-03-31T00:00:00.0000000Z,20220331
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-01T00:00:00.0000000Z,20220401
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-02T00:00:00.0000000Z,20220402
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-03T00:00:00.0000000Z,20220403
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-04T00:00:00.0000000Z,20220404
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-05T00:00:00.0000000Z,20220405
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-06T00:00:00.0000000Z,20220406
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-07T00:00:00.0000000Z,20220407
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-08T00:00:00.0000000Z,20220408
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-09T00:00:00.0000000Z,20220409
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-10T00:00:00.0000000Z,20220410
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-11T00:00:00.0000000Z,20220411
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-12T00:00:00.0000000Z,20220412
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-13T00:00:00.0000000Z,20220413
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-14T00:00:00.0000000Z,20220414
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-15T00:00:00.0000000Z,20220415
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-16T00:00:00.0000000Z,20220416
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-17T00:00:00.0000000Z,20220417
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-18T00:00:00.0000000Z,20220418
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-19T00:00:00.0000000Z,20220419
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-20T00:00:00.0000000Z,20220420
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-21T00:00:00.0000000Z,20220421
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-22T00:00:00.0000000Z,20220422
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-23T00:00:00.0000000Z,20220423
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-24T00:00:00.0000000Z,20220424
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-25T00:00:00.0000000Z,20220425
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-26T00:00:00.0000000Z,20220426
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-27T00:00:00.0000000Z,20220427
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-28T00:00:00.0000000Z,20220428
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-29T00:00:00.0000000Z,20220429
ae5324b8-307b-4e61-b876-8f81ec2ad656,2022-04-30T00:00:00.0000000Z,20220430
ee9eb7b7-ffcd-4212-b239-8846481bb46b,2022-02-06T00:00:00.0000000Z,20220206
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-02-20T00:00:00.0000000Z,20220220
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-02-21T00:00:00.0000000Z,20220221
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-02-22T00:00:00.0000000Z,20220222
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-02-23T00:00:00.0000000Z,20220223
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-02-24T00:00:00.0000000Z,20220224
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-02-25T00:00:00.0000000Z,20220225
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-02-26T00:00:00.0000000Z,20220226
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-02-27T00:00:00.0000000Z,20220227
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-02-28T00:00:00.0000000Z,20220228
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-01T00:00:00.0000000Z,20220301
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-02T00:00:00.0000000Z,20220302
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-03T00:00:00.0000000Z,20220303
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-04T00:00:00.0000000Z,20220304
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-05T00:00:00.0000000Z,20220305
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-06T00:00:00.0000000Z,20220306
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-07T00:00:00.0000000Z,20220307
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-08T00:00:00.0000000Z,20220308
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-09T00:00:00.0000000Z,20220309
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-10T00:00:00.0000000Z,20220310
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-11T00:00:00.0000000Z,20220311
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-12T00:00:00.0000000Z,20220312
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-13T00:00:00.0000000Z,20220313
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-14T00:00:00.0000000Z,20220314
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-15T00:00:00.0000000Z,20220315
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-16T00:00:00.0000000Z,20220316
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-17T00:00:00.0000000Z,20220317
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-18T00:00:00.0000000Z,20220318
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-19T00:00:00.0000000Z,20220319
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-20T00:00:00.0000000Z,20220320
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-21T00:00:00.0000000Z,20220321
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-22T00:00:00.0000000Z,20220322
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-23T00:00:00.0000000Z,20220323
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-24T00:00:00.0000000Z,20220324
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-25T00:00:00.0000000Z,20220325
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-26T00:00:00.0000000Z,20220326
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-27T00:00:00.0000000Z,20220327
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-28T00:00:00.0000000Z,20220328
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-29T00:00:00.0000000Z,20220329
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-30T00:00:00.0000000Z,20220330
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-03-31T00:00:00.0000000Z,20220331
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-01T00:00:00.0000000Z,20220401
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-02T00:00:00.0000000Z,20220402
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-03T00:00:00.0000000Z,20220403
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-04T00:00:00.0000000Z,20220404
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-05T00:00:00.0000000Z,20220405
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-06T00:00:00.0000000Z,20220406
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-07T00:00:00.0000000Z,20220407
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-08T00:00:00.0000000Z,20220408
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-09T00:00:00.0000000Z,20220409
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-10T00:00:00.0000000Z,20220410
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-11T00:00:00.0000000Z,20220411
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-12T00:00:00.0000000Z,20220412
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-13T00:00:00.0000000Z,20220413
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-14T00:00:00.0000000Z,20220414
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-15T00:00:00.0000000Z,20220415
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-16T00:00:00.0000000Z,20220416
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-17T00:00:00.0000000Z,20220417
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-18T00:00:00.0000000Z,20220418
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-19T00:00:00.0000000Z,20220419
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-20T00:00:00.0000000Z,20220420
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-21T00:00:00.0000000Z,20220421
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-22T00:00:00.0000000Z,20220422
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-23T00:00:00.0000000Z,20220423
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-24T00:00:00.0000000Z,20220424
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-25T00:00:00.0000000Z,20220425
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-26T00:00:00.0000000Z,20220426
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-27T00:00:00.0000000Z,20220427
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-28T00:00:00.0000000Z,20220428
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-29T00:00:00.0000000Z,20220429
a80261b7-4450-4fd5-9e40-79074f41b0db,2022-04-30T00:00:00.0000000Z,20220430
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-06T00:00:00.0000000Z,20220206
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-07T00:00:00.0000000Z,20220207
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-08T00:00:00.0000000Z,20220208
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-09T00:00:00.0000000Z,20220209
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-10T00:00:00.0000000Z,20220210
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-11T00:00:00.0000000Z,20220211
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-12T00:00:00.0000000Z,20220212
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-13T00:00:00.0000000Z,20220213
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-14T00:00:00.0000000Z,20220214
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-15T00:00:00.0000000Z,20220215
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-16T00:00:00.0000000Z,20220216
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-17T00:00:00.0000000Z,20220217
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-18T00:00:00.0000000Z,20220218
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-19T00:00:00.0000000Z,20220219
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-20T00:00:00.0000000Z,20220220
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-21T00:00:00.0000000Z,20220221
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-22T00:00:00.0000000Z,20220222
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-23T00:00:00.0000000Z,20220223
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-24T00:00:00.0000000Z,20220224
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-25T00:00:00.0000000Z,20220225
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-26T00:00:00.0000000Z,20220226
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-27T00:00:00.0000000Z,20220227
bc6f42b6-8433-4791-987e-12b3b666accf,2022-02-28T00:00:00.0000000Z,20220228
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-01T00:00:00.0000000Z,20220301
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-02T00:00:00.0000000Z,20220302
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-03T00:00:00.0000000Z,20220303
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-04T00:00:00.0000000Z,20220304
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-05T00:00:00.0000000Z,20220305
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-06T00:00:00.0000000Z,20220306
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-07T00:00:00.0000000Z,20220307
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-08T00:00:00.0000000Z,20220308
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-09T00:00:00.0000000Z,20220309
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-10T00:00:00.0000000Z,20220310
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-11T00:00:00.0000000Z,20220311
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-12T00:00:00.0000000Z,20220312
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-13T00:00:00.0000000Z,20220313
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-14T00:00:00.0000000Z,20220314
bc6f42b6-8433-4791-987e-12b3b666accf,2022-03-15T00:00:00.0000000Z,20220315
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-02-20T00:00:00.0000000Z,20220220
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-02-21T00:00:00.0000000Z,20220221
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-02-22T00:00:00.0000000Z,20220222
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-02-23T00:00:00.0000000Z,20220223
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-02-24T00:00:00.0000000Z,20220224
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-02-25T00:00:00.0000000Z,20220225
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-02-26T00:00:00.0000000Z,20220226
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-02-27T00:00:00.0000000Z,20220227
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-02-28T00:00:00.0000000Z,20220228
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-01T00:00:00.0000000Z,20220301
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-05T00:00:00.0000000Z,20220305
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-10T00:00:00.0000000Z,20220310
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-11T00:00:00.0000000Z,20220311
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-12T00:00:00.0000000Z,20220312
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-13T00:00:00.0000000Z,20220313
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-14T00:00:00.0000000Z,20220314
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-15T00:00:00.0000000Z,20220315
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-16T00:00:00.0000000Z,20220316
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-17T00:00:00.0000000Z,20220317
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-18T00:00:00.0000000Z,20220318
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-19T00:00:00.0000000Z,20220319
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-20T00:00:00.0000000Z,20220320
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-21T00:00:00.0000000Z,20220321
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-22T00:00:00.0000000Z,20220322
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-23T00:00:00.0000000Z,20220323
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-24T00:00:00.0000000Z,20220324
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-25T00:00:00.0000000Z,20220325
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-03-26T00:00:00.0000000Z,20220326
