AccountID,AccountCreatedDay,AccountCreatedDay_Key,AccountCreatedWeek,AccountCreatedWeek_Key
aff9aee0-5a02-4fa2-b251-6115a0ca8361,2022-02-10T00:00:00.0000000Z,20220210,2022-02-06T00:00:00.0000000Z,20220206
06dec3b0-719b-4b52-85f0-5a63869c5e02,2022-02-02T00:00:00.0000000Z,20220202,2022-01-30T00:00:00.0000000Z,20220130
1d44f246-d772-4cbb-8547-1fe0be941bd1,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
c9f8a79b-07df-4e6a-b222-af60f283bdee,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
10d8c429-a6d6-4f34-a0d5-dd4c94fc392d,2022-02-21T00:00:00.0000000Z,20220221,2022-02-20T00:00:00.0000000Z,20220220
855a15c1-03ab-47e8-b72d-52b851c41771,2022-02-18T00:00:00.0000000Z,20220218,2022-02-13T00:00:00.0000000Z,20220213
4cc563ce-2375-4a2a-9b43-0890291da519,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
1b503769-d86c-40e6-98b3-b7450eb074b2,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
988f2cfa-7fdc-4f46-99d8-88ce51a76dd7,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
13f364a0-5e91-422d-8213-e83588f322b7,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
779b8598-99e9-4dd9-af3b-77c3776be6f1,2022-02-15T00:00:00.0000000Z,20220215,2022-02-13T00:00:00.0000000Z,20220213
b378bc78-4031-481e-911d-1a4416dd372d,2022-02-22T00:00:00.0000000Z,20220222,2022-02-20T00:00:00.0000000Z,20220220
ddb1cc83-9785-482b-8866-fde797a85713,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
79a75e5f-9b71-4eb8-afce-1b2f20dc5835,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
4419eae2-e3fd-47b6-aa76-fef82eda12fc,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
c774ecfc-c018-4bdd-9ec5-3856cefaa9c4,2022-02-23T00:00:00.0000000Z,20220223,2022-02-20T00:00:00.0000000Z,20220220
577c9568-700e-46fc-b869-80071ee0f4ee,2022-02-01T00:00:00.0000000Z,20220201,2022-01-30T00:00:00.0000000Z,20220130
3d0333fd-c7d8-4ab3-a4a7-91477a295d90,2022-02-17T00:00:00.0000000Z,20220217,2022-02-13T00:00:00.0000000Z,20220213
ab8881ed-e56c-4f1f-a842-fb7fcc06507d,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
0835f4a9-721b-43fd-a703-fb6a6108fc69,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
389326be-09f5-4d50-8563-407fe524dd47,2022-02-16T00:00:00.0000000Z,20220216,2022-02-13T00:00:00.0000000Z,20220213
7f26a3fe-7d54-4990-92b9-c0572991dcca,2022-02-04T00:00:00.0000000Z,20220204,2022-01-30T00:00:00.0000000Z,20220130
346634e3-ae52-46a9-9686-ced185b5dd27,2022-02-04T00:00:00.0000000Z,20220204,2022-01-30T00:00:00.0000000Z,20220130
21d7b7dc-e570-4eac-bc1f-67f64a80c2d4,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
fe71bcca-f763-4f2c-8c1a-345318c62f54,2022-02-13T00:00:00.0000000Z,20220213,2022-02-13T00:00:00.0000000Z,20220213
ccc951f8-609d-4be3-9a75-536fbaa7998d,2022-02-06T00:00:00.0000000Z,20220206,2022-02-06T00:00:00.0000000Z,20220206
da11eb25-f90e-4e8a-a154-58027f8c1518,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
76a35c07-1923-475f-9ec2-d73928e17de0,2022-02-15T00:00:00.0000000Z,20220215,2022-02-13T00:00:00.0000000Z,20220213
20ecb886-4f94-49e2-9d8f-ed7bd9c8c778,2022-02-15T00:00:00.0000000Z,20220215,2022-02-13T00:00:00.0000000Z,20220213
4cdc1c7b-5c31-4755-bcfc-8ff9f44afda6,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
65eedec4-1a33-4f97-9228-9321f0668366,2022-02-26T00:00:00.0000000Z,20220226,2022-02-20T00:00:00.0000000Z,20220220
94f26088-3559-4bf0-b1ba-bec22c656182,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
836f2de3-de90-408f-ba72-3d830758d45c,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
9bcee63c-da4c-4a4e-85b9-82de0666c10b,2022-02-04T00:00:00.0000000Z,20220204,2022-01-30T00:00:00.0000000Z,20220130
1e22b815-5bdc-462d-b873-5d0c776cfe88,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
57e1fb99-bb97-47c8-84af-762582f666fd,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
1d62d53a-c2d8-42ac-ba22-8baf02438d8f,2022-02-04T00:00:00.0000000Z,20220204,2022-01-30T00:00:00.0000000Z,20220130
408ac240-b9d9-4741-bb25-eac0bc46bd57,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
f344c930-15bd-44e3-9d7f-5735addf0b3e,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
e89ac8b2-b1b3-485c-9e51-5ea55f227759,2022-02-01T00:00:00.0000000Z,20220201,2022-01-30T00:00:00.0000000Z,20220130
b934afc3-63a8-40a8-b01d-b7532484cd27,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
46739078-e40b-48d2-91b0-d7d083aed729,2022-02-16T00:00:00.0000000Z,20220216,2022-02-13T00:00:00.0000000Z,20220213
1ba7ae7b-81dd-49d3-a405-d7522eae472f,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
0c2d59d1-729f-427e-bffd-d6fcd8db8c05,2022-02-20T00:00:00.0000000Z,20220220,2022-02-20T00:00:00.0000000Z,20220220
a66a90f2-7615-4696-bbc1-78c71c74bd97,2022-02-20T00:00:00.0000000Z,20220220,2022-02-20T00:00:00.0000000Z,20220220
9170aa25-9136-4136-beeb-e9b4c08ab4f8,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
04c2d8b3-9497-4cd6-8d75-c868d576dc61,2022-02-21T00:00:00.0000000Z,20220221,2022-02-20T00:00:00.0000000Z,20220220
2180a140-3290-4d54-82a6-fcb99eacfb9d,2022-02-12T00:00:00.0000000Z,20220212,2022-02-06T00:00:00.0000000Z,20220206
3fdee170-720b-47f9-8e7a-d4bc3bd6ad43,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
ac7e11e8-0bb4-46b9-ae94-ac7292c33d55,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
58dcb55a-4387-41e1-84d5-1fed3482e3e1,2022-02-10T00:00:00.0000000Z,20220210,2022-02-06T00:00:00.0000000Z,20220206
132b1f80-c94e-4c72-a73c-ae541866f89a,2022-02-10T00:00:00.0000000Z,20220210,2022-02-06T00:00:00.0000000Z,20220206
e751a71f-c11f-4a99-9a3e-adacc55583c1,2022-02-16T00:00:00.0000000Z,20220216,2022-02-13T00:00:00.0000000Z,20220213
7f02a0f7-1ac7-40dc-8441-7c6fb66c3d68,2022-02-23T00:00:00.0000000Z,20220223,2022-02-20T00:00:00.0000000Z,20220220
1dc483c6-c976-4761-b065-fb70137d3738,2022-02-02T00:00:00.0000000Z,20220202,2022-01-30T00:00:00.0000000Z,20220130
5924c0a6-d532-47b6-a3cf-76a78bf23b32,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
20375119-1c8d-46cd-8e32-c58e96b7a175,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
b5623540-f459-4ba4-af03-6756efee9af7,2022-02-22T00:00:00.0000000Z,20220222,2022-02-20T00:00:00.0000000Z,20220220
fbf59f4a-520c-4967-ad2c-ccf63c32d1f8,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
bde23ebc-5b1a-419f-b85e-adec48b313e7,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
58e592f5-3938-4268-9fc0-d52e26210f36,2022-02-25T00:00:00.0000000Z,20220225,2022-02-20T00:00:00.0000000Z,20220220
7002bdf9-e3a9-431e-b254-791283d5f8df,2022-02-22T00:00:00.0000000Z,20220222,2022-02-20T00:00:00.0000000Z,20220220
cb1a3d0c-5fc5-4495-9a66-8f4ea495ae1b,2022-02-24T00:00:00.0000000Z,20220224,2022-02-20T00:00:00.0000000Z,20220220
ecb2b12b-e199-4dd6-a362-f0c1261acc01,2022-02-24T00:00:00.0000000Z,20220224,2022-02-20T00:00:00.0000000Z,20220220
e282318f-ad0a-4f30-a181-575c7b1dc485,2022-02-05T00:00:00.0000000Z,20220205,2022-01-30T00:00:00.0000000Z,20220130
d5282eb3-b700-47bd-b5d8-3e8499449563,2022-02-02T00:00:00.0000000Z,20220202,2022-01-30T00:00:00.0000000Z,20220130
ef2902b5-9a10-44a3-ae7c-471a19e717d5,2022-02-22T00:00:00.0000000Z,20220222,2022-02-20T00:00:00.0000000Z,20220220
1533a099-e6be-404c-b605-0c12bd6292fa,2022-02-16T00:00:00.0000000Z,20220216,2022-02-13T00:00:00.0000000Z,20220213
6ed6e3ef-2d2b-4f60-a58b-be136cd65430,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
91d13035-ece0-46a1-98fa-b0c93acded8f,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
2fddde21-1389-4f0c-91bb-826eefeaaf0f,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
8f0b4cb5-9aaf-4f08-bf20-d6e2b6c1917b,2022-02-12T00:00:00.0000000Z,20220212,2022-02-06T00:00:00.0000000Z,20220206
a3136a47-0e0b-43ae-8786-39de52af8158,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
14eee3fc-f534-4656-b885-f24151ca563e,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
b85fcd27-44e0-4070-9ac5-c141275bf5b1,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
0c0d4193-4d94-4517-a22a-e5c21b7ad19b,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
e83093c1-f650-43d9-aef8-be5514a8e1f4,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
360a07d6-dfd3-4e2b-b3c6-9a71aa22d16c,2022-02-22T00:00:00.0000000Z,20220222,2022-02-20T00:00:00.0000000Z,20220220
0221ecd2-b5b7-49b8-ae67-7f90e670b873,2022-02-06T00:00:00.0000000Z,20220206,2022-02-06T00:00:00.0000000Z,20220206
4432d95c-bda6-4c8e-81f4-70d1fe04e6ed,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
f660bb53-f24c-4fee-9459-a7a39bf5b532,2022-02-05T00:00:00.0000000Z,20220205,2022-01-30T00:00:00.0000000Z,20220130
c304a03f-a9a8-4cc2-9bac-cba07252b79f,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
4369e6e3-0250-4000-9aaf-520cfd1ae32a,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
31a7d970-0fd5-4cb4-987a-bd6e809a0470,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
c969ed1c-f2ec-4a03-aa7d-ffe4712262c3,2022-02-15T00:00:00.0000000Z,20220215,2022-02-13T00:00:00.0000000Z,20220213
17deecb4-c56c-4f43-9dd9-0a57e772d6f1,2022-02-26T00:00:00.0000000Z,20220226,2022-02-20T00:00:00.0000000Z,20220220
0f24d14e-cf64-40ed-8cb3-19b5be469e93,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
55220711-6901-427a-95ff-642ec8387aca,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
31b79aab-eb2b-4c58-9b89-399f5bcf22b3,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
e488866b-5c44-48d8-8215-c7fdcba30675,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
60011338-6781-4f1c-8112-07e0490d849c,2022-02-23T00:00:00.0000000Z,20220223,2022-02-20T00:00:00.0000000Z,20220220
5e755d47-0d2b-4a34-9711-ded925be6188,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
228f1c15-c6a0-4b56-8931-c5658a5dd361,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
29b8b576-1560-4f80-9376-02d4796c8441,2022-02-01T00:00:00.0000000Z,20220201,2022-01-30T00:00:00.0000000Z,20220130
8e23a7a3-90ff-4018-a20e-e2a508869917,2022-02-15T00:00:00.0000000Z,20220215,2022-02-13T00:00:00.0000000Z,20220213
9b67dea0-5332-4b67-a756-7fb4bd9c1ce2,2022-02-19T00:00:00.0000000Z,20220219,2022-02-13T00:00:00.0000000Z,20220213
6fc6c4da-e2ff-4ee5-9f46-68dd91d694b0,2022-02-18T00:00:00.0000000Z,20220218,2022-02-13T00:00:00.0000000Z,20220213
4c19c722-e646-4ada-a4a9-490b6c607a7b,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
82fe9b31-f6aa-4a5c-8bae-399b3865ae55,2022-02-04T00:00:00.0000000Z,20220204,2022-01-30T00:00:00.0000000Z,20220130
bde95237-e026-458a-ac61-67ee58afed72,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
dc9122fb-8683-4eb6-b98a-dcfdac1e71b7,2022-02-21T00:00:00.0000000Z,20220221,2022-02-20T00:00:00.0000000Z,20220220
9f3483b0-9a90-4fb0-acca-6c588588bb2a,2022-02-12T00:00:00.0000000Z,20220212,2022-02-06T00:00:00.0000000Z,20220206
6aedff58-df2e-4ccc-8b63-52af54a52f8a,2022-02-06T00:00:00.0000000Z,20220206,2022-02-06T00:00:00.0000000Z,20220206
82cc9281-cc86-4639-b2b0-68fba2e7441c,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
f222d8e5-cbd0-4f45-84ba-06695e7ba604,2022-02-19T00:00:00.0000000Z,20220219,2022-02-13T00:00:00.0000000Z,20220213
615a00eb-776e-4dea-9961-a615e5c043c5,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
b6411d7c-36ce-4296-9738-8746df70eb20,2022-02-24T00:00:00.0000000Z,20220224,2022-02-20T00:00:00.0000000Z,20220220
d7756cf0-16ad-4f49-b397-bd3aa6c7b5d0,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
90ec8ea3-737f-4a8f-9d6e-91e1daaf80c1,2022-02-06T00:00:00.0000000Z,20220206,2022-02-06T00:00:00.0000000Z,20220206
6748658e-2dac-41bb-9ec9-6e8a81128a55,2022-02-13T00:00:00.0000000Z,20220213,2022-02-13T00:00:00.0000000Z,20220213
9abf9a04-eca6-474d-87a0-0a5f4c1fc0ad,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
2c167540-9b98-44d0-8a69-3cbbbce56143,2022-02-25T00:00:00.0000000Z,20220225,2022-02-20T00:00:00.0000000Z,20220220
03767bf8-93ec-4182-a8f3-9eb14e9fc0bc,2022-02-25T00:00:00.0000000Z,20220225,2022-02-20T00:00:00.0000000Z,20220220
252ad81e-1798-4d99-befe-4a30b5013079,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
f2761ec0-5ff2-4177-ada7-7d5d6ab8e0ad,2022-02-01T00:00:00.0000000Z,20220201,2022-01-30T00:00:00.0000000Z,20220130
524463ea-f346-4eeb-ac40-83af9739477b,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
a246244e-ea2f-43b0-a74f-ef437cd47969,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
09772d52-4e80-47c8-87b1-7eaf9e3ba6d4,2022-02-20T00:00:00.0000000Z,20220220,2022-02-20T00:00:00.0000000Z,20220220
873124d0-7da5-40db-8d49-bb91c61a85c6,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
c7f0c5c4-c293-416c-9248-95c23e9c7813,2022-02-10T00:00:00.0000000Z,20220210,2022-02-06T00:00:00.0000000Z,20220206
25bab8a5-67a9-46de-998f-0fde6984749a,2022-02-10T00:00:00.0000000Z,20220210,2022-02-06T00:00:00.0000000Z,20220206
5a65c1b9-eb95-4a34-968d-d82c0a1b0b0a,2022-02-02T00:00:00.0000000Z,20220202,2022-01-30T00:00:00.0000000Z,20220130
1d4f16b6-a4ca-4a86-aedc-02adfdfd4847,2022-02-20T00:00:00.0000000Z,20220220,2022-02-20T00:00:00.0000000Z,20220220
5bd9b144-4b79-4f7d-8a88-0cb58782270e,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
a950cc7d-0b1a-438a-b700-a7a6f9299246,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
d57ed8ae-99ff-4837-8d1b-a95d8dbacdd3,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
4cc975e3-4b5d-49f7-9fd9-8fe609b39d9c,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
41efafb8-3d42-41a7-a60f-ab6e9475f434,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
81dfdeda-881f-48bd-b949-8b21c55be754,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
d37d70a0-34e6-4c26-9e79-4c1d368b935a,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
13004a0c-abd2-4bfe-ba5c-7f9b65c82709,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
5e73d9bc-841c-4fb0-baf4-071d582dce07,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
f018aff3-a393-4cb2-860c-7ac1bd6ac194,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
f70060da-fd58-42c2-89f2-6c4f8e1065b5,2022-02-22T00:00:00.0000000Z,20220222,2022-02-20T00:00:00.0000000Z,20220220
8706cf03-84b9-4060-a214-c0c6b2b6f576,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
218716ad-073e-4b26-b745-be2e8807587f,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
d405f379-9015-4752-b1d8-bc92c0244638,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
2a0e311a-605a-4f4b-bbad-a4e4e110c37e,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
cd0fd128-8d70-45d7-a0a3-194395a5a539,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
191035a1-4437-47c6-9615-f15841714ffb,2022-02-15T00:00:00.0000000Z,20220215,2022-02-13T00:00:00.0000000Z,20220213
f6dbc154-f1ce-45df-8bf4-c7c6cc80a854,2022-02-25T00:00:00.0000000Z,20220225,2022-02-20T00:00:00.0000000Z,20220220
86bb2179-81c7-4de3-b571-4bd0b8d0f159,2022-02-25T00:00:00.0000000Z,20220225,2022-02-20T00:00:00.0000000Z,20220220
9c3d82a4-cc4a-41e8-850c-8af0964893dc,2022-02-15T00:00:00.0000000Z,20220215,2022-02-13T00:00:00.0000000Z,20220213
abc41e6d-6798-4b6f-a546-2dce77893675,2022-02-13T00:00:00.0000000Z,20220213,2022-02-13T00:00:00.0000000Z,20220213
c074743f-051d-4ea6-95eb-4c483acb83fd,2022-02-15T00:00:00.0000000Z,20220215,2022-02-13T00:00:00.0000000Z,20220213
6ee60502-18de-421f-95c0-a839e1899384,2022-02-25T00:00:00.0000000Z,20220225,2022-02-20T00:00:00.0000000Z,20220220
41c5d9df-7c76-4864-8274-3ccf1ec3ce18,2022-02-15T00:00:00.0000000Z,20220215,2022-02-13T00:00:00.0000000Z,20220213
fd6610cf-ac0c-4d4c-9a34-4dae84901876,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
3d722826-b978-4cea-9a02-aa9535685fb4,2022-02-20T00:00:00.0000000Z,20220220,2022-02-20T00:00:00.0000000Z,20220220
da00df6c-bf55-47f9-b776-4dd56bc8b942,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
4560cc09-9e45-44db-8a77-5fbfed94bb3c,2022-02-14T00:00:00.0000000Z,20220214,2022-02-13T00:00:00.0000000Z,20220213
586340f3-5bcb-4f1a-84c7-bb2ef5dcbdac,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
674bff98-d075-48a3-879b-4aa9e5961d54,2022-02-16T00:00:00.0000000Z,20220216,2022-02-13T00:00:00.0000000Z,20220213
2c8624dc-a815-4fc4-b718-75ec498cb306,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
489fce91-316c-4825-8e31-ebb0ad65ecc9,2022-02-23T00:00:00.0000000Z,20220223,2022-02-20T00:00:00.0000000Z,20220220
156ff79b-806d-4212-ad3c-62f8528cf2a3,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
10cb1075-c6ae-47ce-99f0-8006c4f2883d,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
6cdf25b3-8fe1-438f-9f7d-88fdda07e758,2022-02-06T00:00:00.0000000Z,20220206,2022-02-06T00:00:00.0000000Z,20220206
e37daddb-dc1f-4ac9-ac1f-30420318b11f,2022-02-22T00:00:00.0000000Z,20220222,2022-02-20T00:00:00.0000000Z,20220220
959d6bed-ac96-4073-83e2-51c28d1eee8b,2022-02-13T00:00:00.0000000Z,20220213,2022-02-13T00:00:00.0000000Z,20220213
74cd142b-15b3-4881-a040-882b0d227fbf,2022-02-13T00:00:00.0000000Z,20220213,2022-02-13T00:00:00.0000000Z,20220213
03d94caf-cb2c-4c2a-acb9-8502c319cff0,2022-02-13T00:00:00.0000000Z,20220213,2022-02-13T00:00:00.0000000Z,20220213
dc1df0f7-5e75-4636-989b-5331a023b8af,2022-02-05T00:00:00.0000000Z,20220205,2022-01-30T00:00:00.0000000Z,20220130
ebbb83ea-2b50-4b93-849e-0b2d46f71ba5,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
031a9b30-0703-41f3-b884-544f107cd0e1,2022-02-13T00:00:00.0000000Z,20220213,2022-02-13T00:00:00.0000000Z,20220213
6beaebbd-41f6-4bf9-a4b2-8068340b0e63,2022-02-22T00:00:00.0000000Z,20220222,2022-02-20T00:00:00.0000000Z,20220220
ea8b2855-fe10-48bd-a70f-bd282e93d711,2022-02-24T00:00:00.0000000Z,20220224,2022-02-20T00:00:00.0000000Z,20220220
d3b581a5-dcf1-45fc-aaaa-159e9525babe,2022-02-07T00:00:00.0000000Z,20220207,2022-02-06T00:00:00.0000000Z,20220206
8e5dac92-f90e-4c08-bda7-cceefb603872,2022-02-13T00:00:00.0000000Z,20220213,2022-02-13T00:00:00.0000000Z,20220213
8b0fcaa7-c470-46a6-b67b-f134da4c60fd,2022-02-19T00:00:00.0000000Z,20220219,2022-02-13T00:00:00.0000000Z,20220213
96fd561f-cfd1-4612-800c-2cbf96a44d6f,2022-02-24T00:00:00.0000000Z,20220224,2022-02-20T00:00:00.0000000Z,20220220
9de159de-6482-4bc3-940c-c7d05afe98d7,2022-02-02T00:00:00.0000000Z,20220202,2022-01-30T00:00:00.0000000Z,20220130
79b618c3-7c6d-4b0a-9391-4ae486534060,2022-02-12T00:00:00.0000000Z,20220212,2022-02-06T00:00:00.0000000Z,20220206
686fb1db-a0f3-4c45-b0c8-fd728bb8e704,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
e122ad76-cb52-42fa-ac1f-bac7877a7b8a,2022-02-19T00:00:00.0000000Z,20220219,2022-02-13T00:00:00.0000000Z,20220213
729e3883-980d-416b-9301-0763c46c001a,2022-02-03T00:00:00.0000000Z,20220203,2022-01-30T00:00:00.0000000Z,20220130
ad24217d-15ff-4132-94eb-0cb067992870,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
fc93583f-5eaa-4d5a-b436-4f76362fa6f5,2022-02-08T00:00:00.0000000Z,20220208,2022-02-06T00:00:00.0000000Z,20220206
4d3600dd-75c0-4969-bb21-99a2fb2a2026,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
7e48f66c-db93-4141-a3cf-c302fb162c05,2022-02-17T00:00:00.0000000Z,20220217,2022-02-13T00:00:00.0000000Z,20220213
da79250d-694b-4798-9534-88e02107d82a,2022-02-27T00:00:00.0000000Z,20220227,2022-02-27T00:00:00.0000000Z,20220227
49b58286-6ec3-45f9-909f-b0b500fe690e,2022-02-05T00:00:00.0000000Z,20220205,2022-01-30T00:00:00.0000000Z,20220130
047cfb3f-f724-4627-946e-9c22b6aecdbb,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
81dd5cde-2108-426f-bbad-41001ae7ac61,2022-02-24T00:00:00.0000000Z,20220224,2022-02-20T00:00:00.0000000Z,20220220
2eeb135e-3bec-4c36-af0c-24ad451d300f,2022-02-11T00:00:00.0000000Z,20220211,2022-02-06T00:00:00.0000000Z,20220206
371f299b-38e6-4229-b765-7ea1c7a51b16,2022-02-16T00:00:00.0000000Z,20220216,2022-02-13T00:00:00.0000000Z,20220213
6f65611c-3316-4798-9b56-3f99e57f2b12,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
226e3fe9-12eb-4a38-b77b-b29729738a4a,2022-02-26T00:00:00.0000000Z,20220226,2022-02-20T00:00:00.0000000Z,20220220
7ae2f111-d3b6-47c2-afdd-d2623660288c,2022-02-16T00:00:00.0000000Z,20220216,2022-02-13T00:00:00.0000000Z,20220213
09566665-7c1d-4c34-9cbb-d65f8ab78719,2022-02-09T00:00:00.0000000Z,20220209,2022-02-06T00:00:00.0000000Z,20220206
